ID: L3545 | OPERACAO: Locacao | TITULO: Prédio Comercial para alugar com 618m² no Jardim Faculdade - Sorocaba | BAIRRO: Jardim Emília | CIDADE: Sorocaba | AREA: 580m2 | QUARTOS: 0 | BANHEIROS: 8 | VAGAS: 9 | ALUGUEL: R$ 28000 | DESCRICAO: Este prédio comercial está situado em uma localização excelente e oferece uma infraestrutura completa para atender a diversas necessidades empresariais. Com estacionamento para aproximadamente 9 veículos e 2 vagas na lateral, e sete vagas frontais voltadas para a Washington Luiz, o edifício garante fácil acesso e comodidade para clientes e funcionários. Distribuído em três pavimentos, o prédio possui: Térreo: Um amplo salão com dois banheiros, ideal para acomodar um grande fluxo de pessoas. 1º Pavimento: Outro salão espaçoso, uma cozinha, quatro banheiros e uma entrada lateral que leva a uma cozinha maior, além de vestiários femininos e masculinos. 2º Pavimento: Um mezanino com um banheiro, oferecendo uma área adicional que pode ser adaptada às necessidades do negócio. Este espaço versátil e bem localizado é uma excelente oportunidade para empresas que buscam um imóvel pronto para operações comerciais, com todas as comodidades necessárias para funcionar com eficiência e conforto. Gostaria de saber mais informações ou agendar uma visita?. ref. 3545 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=3545
ID: V2348 | OPERACAO: Venda | TITULO: Terreno á venda, 262,19 m2 - Aparecidinha, Sorocaba | BAIRRO: Aparecidinha | CIDADE: Sorocaba | AREA: 0m2 | QUARTOS: 0 | BANHEIROS: 0 | VAGAS: 0 | ALUGUEL: R$ Sob consulta | DESCRICAO: Lote bem localizado.. ref. 2348 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=2348
ID: V2342 | OPERACAO: Venda | TITULO: Casa a venda com 3 quartos no condomínio Alphaville Nova Esplanada - Votorantim | BAIRRO: Alphaville Nova Esplanada | CIDADE: Votorantim | AREA: 245m2 | QUARTOS: 3 | BANHEIROS: 5 | VAGAS: 4 | ALUGUEL: R$ Sob consulta | DESCRICAO: Casa a venda no condomínio Alphaville Nova Esplanada, localizada no bairro Parque Bela Vista em Votorantim. Casa térrea com sala 2 ambientes integrada com a cozinha e área gourmet. acabamento de pisos e revestimentos em porcelanato primeira linha, lavabo em mármore com cuba esculpida, quintal com piscina e wc. Cozinha e área gourmet com ilha e bancada em granito, 3 suítes amplas em piso madeira, banheiros com nicho, pedras em granito com cubas esculpidas. Acabamento de primeira qualidade. 4 vagas sendo 2 cobertas. O condomínio Alphaville Nova Esplanada em Votorantim oferece uma vida luxuosa e conveniente. Com lazer completo, incluindo quadras poliesportiva, tênis, beach tênis, campo gramado, academia, playground, sala de jogos, salão de festa, piscina adulto, infantil e raia de 25m, brinquedoteca , quiosque gourmet, mini market 24h e feira noturna, proporcionando entretenimento para toda a família. Próximo a renomados colégios como Colégios Ser, Uirapuru, Anglo, Portal e Maple Bear, garantindo educação de qualidade. Os supermercados Mercados Tauste, Carrefour , Oba Farm Hortifruti, Pão de Açúcar e outros estão à disposição, assim como o Mercadão Campolim e o Shopping Iguatemi à 5 minutos. Estamos à disposição para te atender. Gostaria de saber mais informações ou agendar uma visita?. ref. 2342 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=2342
ID: V2339 | OPERACAO: Venda | TITULO: Casa a venda com 4 quartos no Condomínio Saint Charbel - Araçoiaba da Serra | BAIRRO: Araçoiabinha | CIDADE: Araçoiaba da Serra | AREA: 800m2 | QUARTOS: 4 | BANHEIROS: 6 | VAGAS: 4 | ALUGUEL: R$ Sob consulta | DESCRICAO: Casa a venda de 498,25 m², 4 quartos no Condomínio Saint Charbel, localizada no bairro Araçoiabinha em Araçoiaba da Serra. Casa em condomínio com 498,25 m² , estilo neoclássico, com 5 suítes, sendo uma reversível (escritório), sala de estar, jantar, lavabo, home Heather, cozinha, despensa, lavanderia com preparação para duas máquinas de lavar, sala com pé direito de 5,5m, toda, casa com cabo de rede cat-6, piso Portobello de 1,20x1,20, Domus na sala de 3 metros, chuveiro com torneira com mono comando de quatro vias, chuveiro de teto, nichos de 1,5m x 33,5 cm, suíte máster com varanda, (13 m²), closet, banheira, 02 cubas na pia e 02 chuveiros, todas bacias sanitárias com válvula hidra, casa toda feita com tijolos deitados, paredes de 23 cm de espessura, todas as portas tem 0,90 cm para cadeirantes, 08 caixas de inspeção. Outros ítens importantes da casa: Elevador Canil Vista panorâmica para mata Aquecimento Solar com boiler de 1.000 litros Garagem coberta para 03 veículos grandes e mais 3 descobertas Brinquedoteca Área gourmet com piscina 10 pontos para ar condicionado Persianas automatizadas Copa no corredor dos quartos Escada em granito E além de tudo, o condomínio Residencial Saint Charbel possui muita natureza e lazer completo, com quadras de tênis, campo de futebol, espaço gourmet, um playground completo com muito espaço para as crianças! Estamos à disposição para te atender. Gostaria de saber mais informações ou agendar uma visita?. ref. 2339 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=2339
ID: V2338 | OPERACAO: Venda | TITULO: Área com chácara á venda 11.165,00m2 de terreno e 606,25m² A/C em Sarapui - também ideal para loteamento ou lazer - matricula individualizada | BAIRRO: Vila São Joao | CIDADE: Sarapuí | AREA: 606m2 | QUARTOS: 3 | BANHEIROS: 2 | VAGAS: 6 | ALUGUEL: R$ Sob consulta | DESCRICAO: Esta bela chácara à venda em Sarapuí, com uma área total de 11.165 m², oferece um ambiente perfeito para quem busca paz e tranquilidade. O imóvel conta com diversas comodidades, incluindo uma ampla área gramada com várias árvores frutíferas, piscina e quadra poliesportiva, ideal para lazer e momentos de descanso. A propriedade possui três casas: Casa Sede: Localizada ao fundo do terreno, oferece 3 dormitórios, uma sala ampla com dois ambientes e uma lareira em alvenaria rústica. A cozinha americana é toda azulejada e equipada com armários. A casa também conta com ventiladores de teto, piso cerâmico e um banheiro com box e gabinete na pia. A varanda cercada completa o charme e o conforto da casa. Salão de Festas: Esta segunda construção é um espaço ideal para recepções e encontros. Possui uma sala com dois ambientes, cozinha aberta com pia em formato `L`, churrasqueira e forno a lenha. Nos fundos, há uma varanda com acesso à área da piscina, tornando o ambiente ainda mais agradável. Casa de Hóspedes: Conta com 2 dormitórios, banheiro, uma cozinha integrada à sala e uma sala de jogos equipada com mesa de sinuca e tênis de mesa, proporcionando diversão e lazer para os visitantes. Casa do Caseiro: Com 2 dormitórios, banheiro, sala e cozinha, esta casa está localizada na entrada da propriedade, garantindo privacidade e segurança. Além disso, o local é ideal para quem deseja um refúgio cercado pela natureza, com o conforto e a infraestrutura necessárias para toda a família.. ref. 2338 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=2338
ID: V2335 | OPERACAO: Venda | TITULO: Casa para alugar com 3 quartos, 155,00 m2 no Condomínio Residencial Isis- Sorocaba | BAIRRO: Jardim Belvedere | CIDADE: Sorocaba | AREA: 155m2 | QUARTOS: 3 | BANHEIROS: 3 | VAGAS: 3 | ALUGUEL: R$ Sob consulta | DESCRICAO: Este sobrado oferece um ambiente moderno e confortável, ideal para famílias que valorizam espaço e praticidade. A sala possui pé direito duplo, proporcionando uma sensação de amplitude e luminosidade. Na cozinha, azulejos decorativos e armários planejados oferecem funcionalidade e organização. São três dormitórios, incluindo uma suíte, todos com armários embutidos. Os banheiros estão equipados com armários e box em vidro, garantindo conforto e privacidade. A área de serviço é espaçosa e funcional, enquanto a área gourmet com churrasqueira e pia de apoio é perfeita para momentos de lazer e socialização. A garagem acomoda até três veículos, proporcionando conveniência adicional para os moradores. Estamos à disposição para te atender. Gostaria saber mais informações deste imóvel ou agendar uma visita?. ref. 2335 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=2335
ID: V2333 | OPERACAO: Venda | TITULO: Casa a venda com 4 quartos, 231m2 na Vila Haro - Sorocaba | BAIRRO: Vila Haro | CIDADE: Sorocaba | AREA: 232m2 | QUARTOS: 4 | BANHEIROS: 2 | VAGAS: 7 | ALUGUEL: R$ Sob consulta | DESCRICAO: Casa assobradada localizada em um bairro tradicional, cercada por uma variedade de comércios, como farmácias, supermercados, restaurantes e oficinas mecânicas. A residência possui uma ampla sala revestida em porcelanato, com janelas de vidro temperado e persianas, proporcionando um ambiente bem iluminado e arejado. A cozinha, toda revestida em cerâmica e rica em armários modulados, oferece praticidade e funcionalidade. A casa dispõe de dois confortáveis dormitórios e dois amplos banheiros, ambos totalmente revestidos em cerâmica. A garagem coberta acomoda até três veículos, garantindo segurança e proteção. No piso inferior, há três grandes cômodos com saída para a rua dos fundos, que podem ser adaptados para moradia (com a adição de um banheiro), depósito ou oficina, conforme a necessidade. Além disso, o espaçoso quintal pode ser utilizado como garagem para mais quatro veículos. Com excelente localização, a casa está próxima à Avenida São Paulo, oferecendo fácil acesso ao centro da cidade, à Marginal Dom Aguirre, e às rodovias Raposo Tavares e Castelinho, tornando-se uma opção ideal para quem busca conforto e conveniência. Gostaria de saber mais informações ou agendar uma visita?. ref. 2333 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=2333
ID: V2332 | OPERACAO: Venda | TITULO: Casa a venda com 3 quartos, 217m2 no Condomínio Chácara Ondina - Sorocaba | BAIRRO: Jardim Residencial Chácara Ondina | CIDADE: Sorocaba | AREA: 217m2 | QUARTOS: 3 | BANHEIROS: 5 | VAGAS: 4 | ALUGUEL: R$ Sob consulta | DESCRICAO: Casa térrea com excelente localização dentro do condomínio. A sala de estar e jantar integra dois ambientes com pé direito duplo, proporcionando uma sensação de amplitude e luminosidade. A cozinha é equipada com móveis planejados, uma ilha em granito e coifa de inox, além de um lavabo sofisticado com pedra de mármore e cuba esculpida. A área de serviço é funcional, com armários e acesso ao quintal, onde se encontra uma piscina aquecida e uma área gourmet completa, incluindo um banheiro. O imóvel possui um escritório modulado, perfeito para trabalho ou estudo, e três suítes, todas com móveis planejados, sendo uma delas uma suíte máster com closet. Para maior conforto, todos os dormitórios e o escritório estão equipados com ar condicionado. A casa é revestida com porcelanato de alta qualidade, possui sistema de aquecimento solar para torneiras e duchas, além de energia fotovoltaica, promovendo economia e sustentabilidade. A entrada lateral de serviço é prática e funcional, e a garagem acomoda até quatro veículos, sendo duas vagas cobertas. Uma residência que alia conforto, elegância e eficiência em um dos melhores condomínios da região. Gostaria de saber mais informações ou agendar uma visita?. ref. 2332 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=2332
ID: V2331 | OPERACAO: Venda | TITULO: Casa á venda, 389,77 m2 - Jardim Paulistano, Sorocaba | BAIRRO: Jardim Paulistano | CIDADE: Sorocaba | AREA: 390m2 | QUARTOS: 0 | BANHEIROS: 5 | VAGAS: 4 | ALUGUEL: R$ Sob consulta | DESCRICAO: Magnifica casa de esquina, situada em bairro nobre com localização privilegiada, podendo ser aproveitada para moradia ou comércio. A casa possuí garagem coberta para até quatro veículos, com um quarto de apoio junto a garagem e área aproveitável sob a escada de acesso à sala de jantar. Ampla sala de estar com piso em jatobá 20mm e sacada, belíssima moldura em gesso com luminárias embutidas e spots. Aconchegante sala de TV com ventilador de teto e ar condicionado. Sala de jantar com vista para o jardim de inverno, piso em granito e belíssima sanca em gesso que dá um toque especial aos momentos em família. Espaçosa copa cozinha com armários planejados de primeira qualidade e piso de granito. Lavanderia, área gourmet com churrasqueira, amplo quintal e edícula que pode ser transformado em um amplo e funcional escritório. Três confortáveis suítes sendo uma master com closet e hidromassagem, todas servidas com ventilador de teto e piso em jatobá. A casa ainda conta com monitoramento remoto, cerca eletrificada e alarme.. ref. 2331 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=2331
ID: V2325 | OPERACAO: Venda | TITULO: Terreno a venda com 360m2 no Jardim do Paço - Sorocaba | BAIRRO: Jardim do Paço | CIDADE: Sorocaba | AREA: 0m2 | QUARTOS: 0 | BANHEIROS: 0 | VAGAS: 0 | ALUGUEL: R$ Sob consulta | DESCRICAO: Terreno com leve declive, medindo 12x30 metros. Localizado em uma área tranquila e bem valorizada, oferece uma ótima oportunidade para construção residencial ou comercial. A topografia favorece projetos arquitetônicos modernos e criativos. Próximo a escolas, comércios e principais vias de acesso. Aproveite esta chance de investimento em uma das melhores regiões da cidade! Estamos à disposição para te atender. Gostaria de saber mais informações ou agendar uma visita?. ref. 2325 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=2325
ID: V2323 | OPERACAO: Venda | TITULO: Casa à venda com 3 quartos, 242,95 m2 - Vila Trujillo, Sorocaba | BAIRRO: Vila Trujillo | CIDADE: Sorocaba | AREA: 243m2 | QUARTOS: 3 | BANHEIROS: 5 | VAGAS: 4 | ALUGUEL: R$ Sob consulta | DESCRICAO: Excelente casa com cerca de 243m² de área construída, num terreno de mais de 500m², com três dormitórios sendo uma suíte. Todos com armários de madeira e piso em madeira cumaru e portas balcão em madeira de lei. Amplas varandas com bela vista para cidade. Living em dois ambientes, ampla sala de jantar com piso em cerâmica e portas em vidro temperado, lavabo, cozinha planejada com torre quente, fogão embutido no balcão de granito despensa com prateleiras de alvenaria, quintal, área de lazer e gourmet com churrasqueira e piscina. Lavanderia coberta e banheiro de apoio a área gourmet e no piso inferior, escritório com banheiro social. Quatro vagas de estacionamento, duas cobertas; Excelente localização, podendo ser instalado um ponto comercial como clínicas, escritórios e empresas da área médica. Em ótima localização, próximo ao Shopping Sorocaba e ao Hospital Modelo além de muito bem servida por linha de ônibus circular.. ref. 2323 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=2323
ID: V2321 | OPERACAO: Venda | TITULO: Casa a venda com 3 quartos no Residencial São Paulo - Sorocaba | BAIRRO: Além Ponte | CIDADE: Sorocaba | AREA: 156m2 | QUARTOS: 3 | BANHEIROS: 3 | VAGAS: 2 | ALUGUEL: R$ Sob consulta | DESCRICAO: Casa à venda, 3 quartos com 1 suíte no Condomínio Residencial São Paulo, Árvore Grande, Avenida São Paulo. Sorocaba SP. Linda casa assobradada em condomínio tipo villagio localizado na zona leste. No piso inferior ampla sala em dois ambientes, com piso em porcelanato retificado de primeira qualidade, teto com detalhes em gesso, ar condicionado tipo inverter e prático lavabo com porta deslizante em vidro temperado. Cozinha repleta de armários modulados, amplo balcão de granito em `L`, com paredes azulejadas até o teto e piso em material cerâmico. Quintal com piso todo revestido em cerâmica, com lavanderia, churrasqueira e quarto de apoio, com ar condicionado, podendo ser transformado em escritório. Duas vagas de garagem coberta. No piso superior três confortáveis dormitórios sendo uma suíte com piso em laminado de madeira, detalhe de gesso no teto, armários modulados e ar condicionado. Em excelente localização, com fácil acesso ao centro da cidade e á rodovia Raposo Tavares, próximo a escolas, universidades, supermercados e todo tipo de comércio que a região pode proporcionar. Obs. A casa está disponível completamente mobiliada. Estamos à disposição para te atender. Gostaria de saber mais informações ou agendar uma visita?. ref. 2321 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=2321
ID: V2319 | OPERACAO: Venda | TITULO: Área á venda, 136.229,00 - Jardim Primavera, Salto de Pirapora | BAIRRO: Jardim Primavera | CIDADE: Salto de Pirapora | AREA: 0m2 | QUARTOS: 0 | BANHEIROS: 0 | VAGAS: 0 | ALUGUEL: R$ Sob consulta | DESCRICAO: Excelente área para loteamento, na cidade de Salto de Pirapora às margens da rodovia SP-264, com fácil acesso a Sorocaba e região, com cerca de 125.000m².. ref. 2319 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=2319
ID: V2314 | OPERACAO: Venda | TITULO: Apartamento a venda com 4 quartos no Centro - Sorocaba | BAIRRO: Centro | CIDADE: Sorocaba | AREA: 252m2 | QUARTOS: 4 | BANHEIROS: 5 | VAGAS: 3 | ALUGUEL: R$ Sob consulta | DESCRICAO: Apartamento de alto padrão, sendo somente 1 apartamento por andar com localização privilegiada. Salas amplas sendo de estar e jantar com ótima ventilação e luz natural. Sacada bem extensa com espaço para mesas e poltronas. Cozinha com pedras em combinação com o piso, pias e bancadas. Dependência de empregados com banheiro e quarto. Lavanderia e área de serviço. 3 suítes sendo uma master com closet. 3 vagas de garagem Fino acabamento com piso porcelanato e área íntima com madeira de exportação. Vedação acústica nas portas e janelas. Sistema de aquecimento de águas nas torneiras, pias e chuveiros. Móveis planejados em todos os ambientes. Ar condicionado na suíte. Excelente localização próxima à escolas, comércios e serviços em geral. Fácil acesso às principais avenidas da região. Edifício privativo com área de lazer na cobertura. Apenas 12 unidades, sendo 1 por andar. Estamos à disposição para te atender. Gostaria de saber mais informações ou agendar uma visita?. ref. 2314 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=2314
ID: V2313 | OPERACAO: Venda | TITULO: Sala comercial a venda com 50 m² | BAIRRO: Parque Campolim | CIDADE: Sorocaba | AREA: 37m2 | QUARTOS: 0 | BANHEIROS: 1 | VAGAS: 1 | ALUGUEL: R$ Sob consulta | DESCRICAO: Sala comercial a venda com 50 m², sala com wc privativo, espaço para copa, e depósito. Toda em piso cerâmico. com 1 vaga de garagem no subsolo. ref. 2313 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=2313
ID: V2306 | OPERACAO: Venda | TITULO: Sítio à venda, 11.074,00 m2 - Murundu, Ibiúna | BAIRRO: Murundu | CIDADE: Ibiúna | AREA: 100m2 | QUARTOS: 3 | BANHEIROS: 2 | VAGAS: 0 | ALUGUEL: R$ Sob consulta | DESCRICAO: Excelente sítio em localização privilegiada na cidade de Ibiúna. O sítio compreende uma área total de 11.074m² em um terreno predominantemente plano servido por uma nascente de água, em meio a mata nativa e árvores frutíferas. Conta ainda com uma casa de aproximadamente 100m², com três dormitórios, cozinha sala de jantar e sala de estar. À cerca de 10km da rodovia Raposo Tavares.. ref. 2306 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=2306
